,local_time,temp,pressure,rel_humidity,wind_dir,wind_speed
5149,07.08.2018 08:30,27.4,731.0,87.0,Wind blowing from the east,2.0
5150,07.08.2018 05:30,26.8,729.9,87.0,Wind blowing from the east-northeast,2.0
5151,07.08.2018 02:30,27.0,729.6,90.0,"Calm, no wind",0.0
5152,06.08.2018 23:30,27.2,731.0,87.0,Wind blowing from the east-northeast,2.0
5153,06.08.2018 20:30,27.6,730.5,77.0,Wind blowing from the east,2.0
5154,06.08.2018 17:30,28.6,729.3,79.0,Wind blowing from the east,2.0
5155,06.08.2018 14:30,27.8,730.2,77.0,Wind blowing from the east-northeast,2.0
5156,06.08.2018 11:30,27.6,731.0,76.0,Wind blowing from the east,3.0
5157,06.08.2018 08:30,27.6,730.6,87.0,Wind blowing from the south-east,2.0
5158,06.08.2018 05:30,27.0,729.6,90.0,Wind blowing from the south-east,2.0
5159,06.08.2018 02:30,27.2,729.3,92.0,Wind blowing from the south-east,3.0
5160,05.08.2018 23:30,27.6,730.3,89.0,Wind blowing from the south-east,3.0
5161,05.08.2018 20:30,28.6,730.5,83.0,Wind blowing from the east-southeast,3.0
5162,05.08.2018 17:30,29.8,729.7,74.0,Wind blowing from the south,4.0
5163,05.08.2018 14:30,32.2,730.2,63.0,Wind blowing from the south-southwest,3.0
5164,05.08.2018 11:30,31.8,730.5,61.0,Wind blowing from the west,3.0
5165,05.08.2018 08:30,29.2,730.0,70.0,Wind blowing from the west-southwest,3.0
5166,05.08.2018 05:30,28.6,729.3,68.0,Wind blowing from the south-west,3.0
5167,05.08.2018 02:30,29.4,729.2,67.0,Wind blowing from the south-west,3.0
5168,04.08.2018 23:30,30.8,730.0,67.0,Wind blowing from the south-west,3.0
5169,04.08.2018 20:30,32.0,730.0,64.0,Wind blowing from the south-southwest,2.0
5170,04.08.2018 17:30,33.8,728.9,56.0,Wind blowing from the west-southwest,2.0
5171,04.08.2018 14:30,35.0,729.5,56.0,Wind blowing from the west,3.0
5172,04.08.2018 11:30,34.0,730.7,58.0,Wind blowing from the west,5.0
5173,04.08.2018 08:30,28.6,730.6,74.0,Wind blowing from the west,4.0
5174,04.08.2018 05:30,29.0,729.6,67.0,Wind blowing from the south-west,3.0
5175,04.08.2018 02:30,29.0,729.1,70.0,Wind blowing from the south-west,3.0
5176,03.08.2018 23:30,30.4,730.0,64.0,Wind blowing from the south-west,3.0
5177,03.08.2018 20:30,31.2,729.7,66.0,Wind blowing from the west,3.0
5178,03.08.2018 17:30,33.2,729.1,63.0,Wind blowing from the west,3.0
5179,03.08.2018 14:30,34.8,730.1,54.0,Wind blowing from the west,5.0
5180,03.08.2018 11:30,33.4,731.4,58.0,Wind blowing from the west,6.0
5181,03.08.2018 08:30,29.6,731.2,69.0,Wind blowing from the west,4.0
5182,03.08.2018 05:30,28.2,729.9,78.0,Wind blowing from the west-southwest,3.0
5183,03.08.2018 02:30,29.6,729.7,74.0,Wind blowing from the south-west,3.0
5184,02.08.2018 23:30,30.8,730.4,70.0,Wind blowing from the west-southwest,3.0
5185,02.08.2018 20:30,32.2,729.5,73.0,Wind blowing from the south-west,2.0
5186,02.08.2018 17:30,34.4,729.0,65.0,Wind blowing from the west,4.0
5187,02.08.2018 14:30,35.0,730.1,60.0,Wind blowing from the west,5.0
5188,02.08.2018 11:30,31.8,731.0,65.0,Wind blowing from the west,6.0
5189,02.08.2018 08:30,29.4,730.4,72.0,Wind blowing from the west-southwest,3.0
5190,02.08.2018 05:30,28.4,729.1,79.0,Wind blowing from the west-southwest,3.0
5191,02.08.2018 02:30,29.8,728.6,74.0,Wind blowing from the west-southwest,3.0
5192,01.08.2018 23:30,30.8,729.4,70.0,Wind blowing from the south-southwest,2.0
5193,01.08.2018 20:30,31.6,728.8,68.0,Wind blowing from the south-west,2.0
5194,01.08.2018 17:30,34.0,727.9,60.0,Wind blowing from the west,3.0
5195,01.08.2018 14:30,34.4,728.7,61.0,Wind blowing from the west,4.0
5196,01.08.2018 11:30,32.6,729.8,64.0,Wind blowing from the west-northwest,4.0
5197,01.08.2018 08:30,29.0,729.4,76.0,Wind blowing from the west,3.0
5198,01.08.2018 05:30,27.0,728.2,86.0,Wind blowing from the west,2.0
5199,01.08.2018 02:30,25.6,728.2,90.0,Wind blowing from the south-southwest,2.0
5200,31.07.2018 23:30,23.6,729.0,85.0,Wind blowing from the west,2.0
5201,31.07.2018 20:30,31.4,727.8,76.0,Wind blowing from the south-southeast,3.0
5202,31.07.2018 17:30,33.8,727.4,68.0,Wind blowing from the north-northwest,2.0
5203,31.07.2018 11:30,30.6,729.2,69.0,Wind blowing from the west,3.0
5204,31.07.2018 08:30,29.2,728.8,74.0,Wind blowing from the west-southwest,3.0
5205,31.07.2018 05:30,27.8,728.2,80.0,Wind blowing from the west,3.0
5206,31.07.2018 02:30,29.4,727.8,79.0,Wind blowing from the west,3.0
5207,30.07.2018 23:30,30.6,728.3,74.0,Wind blowing from the west-southwest,2.0
5208,30.07.2018 20:30,31.4,728.2,75.0,"Calm, no wind",0.0
5209,30.07.2018 17:30,33.2,727.5,67.0,Wind blowing from the west,3.0
5210,30.07.2018 14:30,33.2,728.9,70.0,Wind blowing from the west,3.0
5211,30.07.2018 11:30,31.0,730.1,77.0,Wind blowing from the south-west,5.0
5212,30.07.2018 08:30,28.8,730.4,80.0,Wind blowing from the west,4.0
5213,30.07.2018 05:30,26.8,729.4,86.0,Wind blowing from the west-southwest,3.0
5214,30.07.2018 02:30,26.2,728.7,94.0,"Calm, no wind",0.0
5215,29.07.2018 23:30,30.8,728.9,80.0,Wind blowing from the south-west,2.0
5216,29.07.2018 20:30,31.6,728.6,76.0,Wind blowing from the west-southwest,2.0
5217,29.07.2018 17:30,33.6,727.9,67.0,Wind blowing from the west,3.0
5218,29.07.2018 14:30,34.4,729.2,63.0,Wind blowing from the north-west,4.0
5219,29.07.2018 11:30,31.8,730.5,74.0,Wind blowing from the west-northwest,4.0
5220,29.07.2018 08:30,27.2,730.2,89.0,Wind blowing from the south,2.0
5221,29.07.2018 05:30,25.8,729.2,97.0,Wind blowing from the south-west,2.0
5222,29.07.2018 02:30,25.8,729.5,97.0,"Calm, no wind",0.0
5223,28.07.2018 23:30,26.0,730.3,95.0,Wind blowing from the south-west,2.0
5224,28.07.2018 20:30,25.8,729.8,95.0,Wind blowing from the south-southeast,2.0
5225,28.07.2018 17:30,30.2,728.7,87.0,Wind blowing from the north-northeast,2.0
5226,28.07.2018 14:30,29.6,728.7,88.0,Wind blowing from the north-west,4.0
5227,28.07.2018 11:30,29.2,729.3,82.0,Wind blowing from the west,4.0
5228,28.07.2018 08:30,26.6,728.9,94.0,Wind blowing from the west,4.0
5229,28.07.2018 05:30,25.6,728.0,98.0,Wind blowing from the west,4.0
5230,28.07.2018 02:30,26.0,728.2,94.0,Wind blowing from the west,4.0
5231,27.07.2018 23:30,26.2,729.0,95.0,Wind blowing from the north-west,3.0
5232,27.07.2018 20:30,26.8,728.4,97.0,Wind blowing from the west-southwest,3.0
5233,27.07.2018 17:30,27.4,727.6,92.0,Wind blowing from the west-northwest,3.0
5234,27.07.2018 14:30,27.8,728.0,92.0,Wind blowing from the north-west,3.0
5235,27.07.2018 11:30,26.8,728.7,98.0,Wind blowing from the west-northwest,3.0
5236,27.07.2018 08:30,26.0,728.9,100.0,Wind blowing from the west-northwest,3.0
5237,27.07.2018 05:30,25.6,728.1,98.0,Wind blowing from the west-northwest,3.0
5238,27.07.2018 02:30,26.0,728.0,98.0,Wind blowing from the north-northwest,3.0
5239,26.07.2018 23:30,26.6,729.5,95.0,Wind blowing from the north-west,3.0
5240,26.07.2018 20:30,27.0,728.8,95.0,Wind blowing from the west-northwest,3.0
5241,26.07.2018 17:30,27.4,728.0,94.0,Wind blowing from the north-west,3.0
5242,26.07.2018 14:30,27.2,729.2,90.0,Wind blowing from the west-northwest,4.0
5243,26.07.2018 11:30,26.2,730.1,97.0,Wind blowing from the west,3.0
5244,26.07.2018 08:30,26.0,730.6,98.0,Wind blowing from the west,3.0
5245,26.07.2018 05:30,26.6,728.7,95.0,Wind blowing from the west,3.0
5246,26.07.2018 02:30,28.2,728.4,92.0,"Calm, no wind",0.0
5247,25.07.2018 23:30,28.2,729.2,94.0,"Calm, no wind",0.0
5248,25.07.2018 20:30,29.2,729.2,91.0,Wind blowing from the south-west,3.0
5249,25.07.2018 17:30,30.8,,80.0,Wind blowing from the south,3.0
5250,25.07.2018 14:30,31.2,728.4,77.0,Wind blowing from the south-southwest,2.0
5251,25.07.2018 11:30,29.4,730.0,83.0,Wind blowing from the south-west,2.0
5252,25.07.2018 08:30,28.2,729.9,91.0,Wind blowing from the west-southwest,3.0
5253,25.07.2018 05:30,28.6,728.2,88.0,Wind blowing from the south-west,3.0
5254,25.07.2018 02:30,30.8,728.9,77.0,Wind blowing from the south-west,2.0
5255,24.07.2018 23:30,31.2,729.5,73.0,Wind blowing from the south-west,2.0
5256,24.07.2018 17:30,35.4,727.7,58.0,Wind blowing from the south-east,2.0
5257,24.07.2018 14:30,36.8,728.9,52.0,Wind blowing from the east-southeast,3.0
5258,24.07.2018 11:30,35.0,730.4,57.0,Wind blowing from the east-southeast,3.0
5259,24.07.2018 08:30,29.6,730.2,88.0,"Calm, no wind",0.0
5260,24.07.2018 05:30,28.2,729.3,94.0,Wind blowing from the north-east,2.0
5261,24.07.2018 02:30,28.8,729.7,85.0,Wind blowing from the east,3.0
5262,23.07.2018 23:30,29.8,729.7,73.0,Wind blowing from the south-east,3.0
5263,23.07.2018 20:30,30.8,729.2,72.0,Wind blowing from the east,3.0
5264,23.07.2018 17:30,32.4,727.5,70.0,Wind blowing from the east-southeast,3.0
5265,23.07.2018 14:30,35.6,728.4,55.0,Wind blowing from the east-southeast,5.0
5266,23.07.2018 11:30,32.4,729.5,73.0,Wind blowing from the south-east,4.0
5267,23.07.2018 08:30,28.2,729.6,98.0,"Calm, no wind",0.0
5268,23.07.2018 05:30,26.6,728.7,98.0,Wind blowing from the east,2.0
5269,23.07.2018 02:30,26.0,728.8,98.0,"Calm, no wind",0.0
5270,22.07.2018 23:30,26.6,729.6,97.0,"Calm, no wind",0.0
5271,22.07.2018 20:30,26.8,729.3,97.0,Wind blowing from the east,2.0
5272,22.07.2018 17:30,26.8,728.1,97.0,Wind blowing from the west,3.0
5273,22.07.2018 14:30,33.6,,70.0,Wind blowing from the east,3.0
5274,22.07.2018 11:30,30.8,729.9,80.0,Wind blowing from the east,3.0
5275,22.07.2018 08:30,28.6,730.2,86.0,Wind blowing from the east-northeast,2.0
5276,22.07.2018 05:30,26.6,728.9,95.0,Wind blowing from the south-east,3.0
5277,22.07.2018 02:30,26.6,728.8,94.0,"Calm, no wind",0.0
5278,21.07.2018 23:30,27.2,729.9,95.0,Wind blowing from the east-southeast,3.0
5279,21.07.2018 20:30,27.2,729.0,94.0,Wind blowing from the east,2.0
5280,21.07.2018 17:30,28.4,728.5,89.0,Wind blowing from the east-southeast,3.0
5281,21.07.2018 14:30,30.4,728.3,83.0,Wind blowing from the south,3.0
5282,21.07.2018 11:30,33.2,729.7,72.0,Wind blowing from the west,3.0
5283,21.07.2018 08:30,29.8,729.5,82.0,Wind blowing from the north-east,2.0
5284,21.07.2018 05:30,28.8,727.6,86.0,Wind blowing from the west,2.0
5285,21.07.2018 02:30,29.4,728.2,79.0,"Calm, no wind",0.0
5286,20.07.2018 23:30,29.6,728.7,77.0,Wind blowing from the north-east,2.0
5287,20.07.2018 20:30,31.4,728.1,71.0,Wind blowing from the north-east,3.0
5288,20.07.2018 17:30,32.6,727.1,73.0,Wind blowing from the north-northeast,2.0
5289,20.07.2018 14:30,32.2,728.4,71.0,Wind blowing from the east,2.0
5290,20.07.2018 11:30,29.0,729.6,85.0,"Calm, no wind",0.0
5291,20.07.2018 08:30,28.2,729.6,87.0,Wind blowing from the west,4.0
5292,20.07.2018 05:30,27.8,728.7,87.0,Wind blowing from the south,2.0
5293,20.07.2018 02:30,29.0,728.8,85.0,Wind blowing from the west,2.0
5294,19.07.2018 23:30,30.0,729.2,80.0,Wind blowing from the south-west,2.0
5295,19.07.2018 20:30,30.4,728.0,77.0,Wind blowing from the south,2.0
5296,19.07.2018 17:30,35.6,727.0,55.0,Wind blowing from the east,3.0
5297,19.07.2018 14:30,37.0,728.2,56.0,Wind blowing from the east,4.0
5298,19.07.2018 11:30,35.8,729.8,63.0,Wind blowing from the east,3.0
5299,19.07.2018 08:30,31.4,730.0,79.0,Wind blowing from the east,3.0
5300,19.07.2018 05:30,28.4,729.2,89.0,"Calm, no wind",0.0
5301,19.07.2018 02:30,28.6,729.1,83.0,Wind blowing from the north-northwest,2.0
5302,18.07.2018 23:30,29.6,729.7,80.0,Wind blowing from the north-east,3.0
5303,18.07.2018 20:30,30.2,729.1,77.0,Wind blowing from the north-northeast,3.0
5304,18.07.2018 17:30,34.4,728.1,62.0,Wind blowing from the east,3.0
5305,18.07.2018 14:30,34.6,728.4,64.0,Wind blowing from the east,4.0
5306,18.07.2018 11:30,35.4,730.2,64.0,Wind blowing from the south-east,4.0
5307,18.07.2018 08:30,31.8,729.8,70.0,Wind blowing from the east,5.0
5308,18.07.2018 05:30,29.2,729.0,86.0,Wind blowing from the east-southeast,2.0
5309,17.07.2018 23:30,31.2,728.9,80.0,Wind blowing from the east-northeast,2.0
5310,17.07.2018 20:30,31.8,728.2,76.0,"Calm, no wind",0.0
5311,17.07.2018 17:30,33.8,726.8,64.0,Wind blowing from the east-southeast,3.0
5312,17.07.2018 14:30,35.4,728.3,59.0,Wind blowing from the east-southeast,3.0
5313,17.07.2018 11:30,33.8,729.7,66.0,Wind blowing from the east-southeast,3.0
5314,17.07.2018 08:30,31.2,729.1,76.0,Wind blowing from the east-southeast,3.0
5315,17.07.2018 05:30,28.2,728.8,92.0,Wind blowing from the east,3.0
5316,17.07.2018 02:30,28.4,728.3,92.0,Wind blowing from the east,3.0
5317,16.07.2018 23:30,28.6,729.6,92.0,Wind blowing from the east,2.0
5318,16.07.2018 20:30,28.6,728.1,92.0,Wind blowing from the north,2.0
5319,16.07.2018 17:30,28.4,726.9,85.0,"Calm, no wind",0.0
5320,16.07.2018 14:30,28.2,728.1,95.0,Wind blowing from the south-southwest,6.0
5321,16.07.2018 11:30,33.0,728.8,63.0,Wind blowing from the south-east,3.0
5322,16.07.2018 08:30,32.4,729.2,77.0,Wind blowing from the east-southeast,4.0
5323,16.07.2018 05:30,29.4,728.5,88.0,Wind blowing from the east-southeast,3.0
5324,16.07.2018 02:30,29.8,728.4,85.0,Wind blowing from the east,3.0
5325,15.07.2018 23:30,30.0,728.4,83.0,Wind blowing from the east-southeast,3.0
5326,15.07.2018 20:30,30.8,727.2,78.0,Wind blowing from the east-southeast,3.0
5327,15.07.2018 17:30,33.8,726.2,66.0,Wind blowing from the east-southeast,4.0
5328,15.07.2018 14:30,35.6,727.2,61.0,Wind blowing from the south-east,3.0
5329,15.07.2018 11:30,34.0,728.8,67.0,Wind blowing from the south-east,6.0
5330,15.07.2018 08:30,29.2,729.1,82.0,Wind blowing from the east,2.0
5331,15.07.2018 05:30,27.6,728.4,90.0,Wind blowing from the east,3.0
5332,15.07.2018 02:30,27.4,728.2,89.0,Wind blowing from the east,2.0
5333,14.07.2018 23:30,28.6,728.6,83.0,Wind blowing from the east-southeast,3.0
5334,14.07.2018 20:30,29.6,727.7,77.0,Wind blowing from the east-southeast,2.0
5335,14.07.2018 17:30,30.8,726.5,73.0,Wind blowing from the east,4.0
5336,14.07.2018 14:30,31.0,727.5,83.0,Wind blowing from the east,3.0
5337,14.07.2018 11:30,29.6,729.1,90.0,Wind blowing from the south,2.0
5338,14.07.2018 08:30,27.8,729.0,94.0,Wind blowing from the north-east,2.0
5339,14.07.2018 05:30,27.2,728.2,95.0,"Calm, no wind",0.0
5340,14.07.2018 02:30,27.2,728.6,95.0,"Calm, no wind",0.0
5341,13.07.2018 23:30,27.2,728.7,94.0,"Calm, no wind",0.0
5342,13.07.2018 20:30,27.0,728.2,92.0,"Calm, no wind",0.0
5343,13.07.2018 17:30,26.6,727.6,95.0,Wind blowing from the east-southeast,4.0
5344,13.07.2018 14:30,31.6,727.8,82.0,Wind blowing from the west-northwest,3.0
5345,13.07.2018 11:30,31.6,729.5,75.0,Wind blowing from the west-southwest,2.0
5346,13.07.2018 08:30,30.2,728.9,76.0,Wind blowing from the east,4.0
5347,13.07.2018 05:30,28.2,728.5,83.0,Wind blowing from the east-southeast,4.0
5348,13.07.2018 02:30,28.4,727.9,80.0,Wind blowing from the east,5.0
5349,12.07.2018 23:30,28.4,728.8,85.0,Wind blowing from the south-southwest,2.0
5350,12.07.2018 20:30,32.2,727.6,66.0,Wind blowing from the west-southwest,4.0
5351,12.07.2018 17:30,36.4,725.7,57.0,Wind blowing from the east-southeast,3.0
5352,12.07.2018 14:30,37.0,727.0,51.0,Wind blowing from the south-east,2.0
5353,12.07.2018 11:30,35.2,728.1,55.0,Wind blowing from the west,3.0
5354,12.07.2018 08:30,30.8,728.3,72.0,Wind blowing from the south-southwest,2.0
5355,12.07.2018 05:30,29.4,727.4,75.0,"Calm, no wind",0.0
5356,12.07.2018 02:30,29.6,727.0,75.0,"Calm, no wind",0.0
5357,11.07.2018 23:30,29.8,728.0,75.0,Wind blowing from the south-west,3.0
5358,11.07.2018 20:30,31.2,727.0,71.0,Wind blowing from the south-east,3.0
5359,11.07.2018 17:30,33.0,726.1,62.0,Wind blowing from the east,5.0
5360,11.07.2018 14:30,36.2,726.6,59.0,Wind blowing from the east-northeast,5.0
5361,11.07.2018 11:30,35.2,729.0,49.0,Wind blowing from the west-northwest,3.0
5362,11.07.2018 08:30,32.6,729.3,70.0,Wind blowing from the east-southeast,3.0
5363,11.07.2018 05:30,30.2,728.1,78.0,Wind blowing from the east-southeast,4.0
5364,11.07.2018 02:30,31.2,728.7,71.0,Wind blowing from the south-east,3.0
5365,10.07.2018 23:30,32.2,728.7,77.0,Wind blowing from the east-southeast,6.0
5366,10.07.2018 20:30,35.2,727.0,60.0,Wind blowing from the east,5.0
5367,10.07.2018 17:30,37.8,726.1,51.0,Wind blowing from the east,4.0
5368,10.07.2018 14:30,38.6,727.7,46.0,Wind blowing from the east,2.0
5369,10.07.2018 11:30,35.6,729.0,47.0,Wind blowing from the east-southeast,3.0
5370,10.07.2018 08:30,31.2,729.2,77.0,Wind blowing from the south-southeast,2.0
5371,10.07.2018 05:30,29.8,729.2,82.0,Wind blowing from the south-east,3.0
5372,10.07.2018 02:30,31.0,728.5,76.0,Wind blowing from the south-east,3.0
5373,09.07.2018 23:30,31.8,728.9,74.0,Wind blowing from the east-southeast,5.0
5374,09.07.2018 20:30,34.2,727.1,65.0,Wind blowing from the east,5.0
5375,09.07.2018 17:30,34.8,726.4,54.0,Wind blowing from the north-east,4.0
5376,09.07.2018 14:30,38.6,727.7,42.0,Wind blowing from the west-southwest,2.0
5377,09.07.2018 11:30,37.6,728.7,40.0,Wind blowing from the south-southeast,3.0
5378,09.07.2018 08:30,33.4,728.8,70.0,Wind blowing from the south-east,4.0
5379,09.07.2018 05:30,31.6,728.2,68.0,Wind blowing from the south-east,3.0
5380,08.07.2018 23:30,33.6,728.0,58.0,Wind blowing from the east-southeast,3.0
5381,08.07.2018 20:30,35.6,726.8,48.0,Wind blowing from the north-northeast,2.0
5382,08.07.2018 17:30,40.0,725.9,34.0,Wind blowing from the north-northwest,3.0
5383,08.07.2018 14:30,38.8,727.7,36.0,Wind blowing from the west-northwest,4.0
5384,08.07.2018 11:30,37.2,729.0,42.0,Wind blowing from the west,2.0
5385,08.07.2018 08:30,32.8,729.3,62.0,"Calm, no wind",0.0
5386,08.07.2018 05:30,29.4,728.5,76.0,"Calm, no wind",0.0
5387,08.07.2018 02:30,,730.8,,"Calm, no wind",0.0
5388,07.07.2018 23:30,31.6,728.7,64.0,Wind blowing from the east-northeast,2.0
5389,07.07.2018 20:30,33.0,728.0,55.0,Wind blowing from the north-northeast,2.0
5390,07.07.2018 17:30,37.6,726.5,43.0,Wind blowing from the north-west,5.0
5391,07.07.2018 14:30,36.6,728.3,51.0,Wind blowing from the west-northwest,6.0
5392,07.07.2018 11:30,36.2,729.6,52.0,Wind blowing from the west,2.0
5393,07.07.2018 08:30,31.6,730.1,67.0,Wind blowing from the west,2.0
5394,07.07.2018 05:30,29.0,729.6,78.0,Wind blowing from the west-northwest,2.0
5395,07.07.2018 02:30,30.0,729.2,70.0,"Calm, no wind",0.0
5396,06.07.2018 23:30,31.6,729.6,64.0,Wind blowing from the north-west,3.0
5397,06.07.2018 20:30,33.6,728.6,50.0,Wind blowing from the west-northwest,3.0
5398,06.07.2018 17:30,35.8,727.8,50.0,Wind blowing from the west,4.0
5399,06.07.2018 14:30,36.6,729.3,44.0,Wind blowing from the west,5.0
5400,06.07.2018 11:30,35.2,730.3,56.0,Wind blowing from the west,3.0
5401,06.07.2018 08:30,31.2,730.0,71.0,Wind blowing from the west-northwest,3.0
5402,06.07.2018 05:30,28.4,729.6,82.0,"Calm, no wind",0.0
5403,06.07.2018 02:30,30.0,729.7,70.0,"Calm, no wind",0.0
5404,05.07.2018 23:30,29.8,730.1,72.0,Wind blowing from the west,3.0
5405,05.07.2018 20:30,30.8,729.2,72.0,variable wind direction,2.0
5406,05.07.2018 17:30,31.6,727.9,71.0,Wind blowing from the west-northwest,4.0
5407,05.07.2018 14:30,37.4,728.8,50.0,Wind blowing from the west-northwest,3.0
5408,05.07.2018 11:30,35.2,730.4,54.0,Wind blowing from the west,4.0
5409,05.07.2018 08:30,31.6,729.4,72.0,Wind blowing from the south-east,3.0
5410,05.07.2018 05:30,28.8,728.5,80.0,Wind blowing from the east,3.0
5411,05.07.2018 02:30,30.4,728.7,76.0,Wind blowing from the east-northeast,2.0
5412,04.07.2018 23:30,31.0,729.1,72.0,Wind blowing from the north-east,3.0
5413,04.07.2018 20:30,32.6,728.1,62.0,Wind blowing from the north-east,3.0
5414,04.07.2018 17:30,35.4,726.8,53.0,Wind blowing from the west,5.0
5415,04.07.2018 14:30,34.6,728.1,53.0,Wind blowing from the west,3.0
5416,04.07.2018 11:30,32.4,730.1,64.0,Wind blowing from the east-southeast,3.0
5417,04.07.2018 08:30,26.6,729.3,98.0,Wind blowing from the east-northeast,3.0
5418,04.07.2018 05:30,29.0,727.3,82.0,Wind blowing from the east,2.0
5419,04.07.2018 02:30,30.6,726.6,77.0,Wind blowing from the north,2.0
5420,03.07.2018 23:30,31.2,727.7,76.0,Wind blowing from the east,3.0
5421,03.07.2018 20:30,32.0,727.1,70.0,Wind blowing from the east,3.0
5422,03.07.2018 17:30,34.8,726.6,62.0,Wind blowing from the east,4.0
5423,03.07.2018 14:30,36.2,727.8,58.0,Wind blowing from the east,5.0
5424,03.07.2018 11:30,34.2,728.6,59.0,Wind blowing from the west,4.0
5425,03.07.2018 08:30,28.6,728.8,88.0,Wind blowing from the east-southeast,2.0
5426,03.07.2018 05:30,26.4,727.9,89.0,Wind blowing from the east,2.0
5427,03.07.2018 02:30,25.6,727.0,89.0,Wind blowing from the east,2.0
5428,02.07.2018 23:30,25.6,728.3,91.0,Wind blowing from the south-east,4.0
5429,02.07.2018 20:30,25.2,727.7,93.0,Wind blowing from the south-west,6.0
5430,02.07.2018 17:30,37.0,726.6,54.0,Wind blowing from the west,4.0
5431,02.07.2018 14:30,36.6,727.4,51.0,Wind blowing from the west-southwest,6.0
5432,02.07.2018 11:30,34.8,728.4,54.0,Wind blowing from the west,4.0
5433,02.07.2018 08:30,32.0,728.3,54.0,Wind blowing from the west,4.0
5434,02.07.2018 05:30,29.8,727.2,78.0,Wind blowing from the west,4.0
5435,02.07.2018 02:30,30.2,727.2,76.0,Wind blowing from the south-west,3.0
5436,01.07.2018 23:30,30.0,728.7,83.0,Wind blowing from the south-west,3.0
5437,01.07.2018 20:30,31.6,728.4,72.0,Wind blowing from the south-west,2.0
5438,01.07.2018 17:30,35.8,727.8,57.0,Wind blowing from the west,4.0
5439,01.07.2018 14:30,35.2,729.1,58.0,Wind blowing from the west,5.0
5440,01.07.2018 11:30,34.4,730.4,61.0,Wind blowing from the west-northwest,6.0
5441,01.07.2018 08:30,31.0,730.9,77.0,Wind blowing from the west-southwest,3.0
5442,01.07.2018 05:30,29.8,729.8,77.0,Wind blowing from the west,3.0
5443,01.07.2018 02:30,30.4,729.5,80.0,"Calm, no wind",0.0
5444,30.06.2018 23:30,30.8,730.3,78.0,"Calm, no wind",0.0
5445,30.06.2018 20:30,31.2,729.5,75.0,"Calm, no wind",0.0
5446,30.06.2018 17:30,32.0,728.9,72.0,Wind blowing from the west-southwest,2.0
5447,30.06.2018 14:30,34.0,730.2,63.0,Wind blowing from the south,4.0
5448,30.06.2018 11:30,32.4,731.4,63.0,Wind blowing from the south-southeast,3.0
5449,30.06.2018 08:30,29.6,731.5,81.0,Wind blowing from the south-southeast,3.0
5450,30.06.2018 05:30,28.0,730.3,85.0,Wind blowing from the east-southeast,3.0
5451,30.06.2018 02:30,28.6,730.0,83.0,Wind blowing from the east-southeast,3.0
5452,29.06.2018 23:30,28.2,730.7,89.0,Wind blowing from the east-southeast,3.0
5453,29.06.2018 20:30,29.2,729.8,90.0,Wind blowing from the north-northeast,2.0
5454,29.06.2018 17:30,32.4,728.7,65.0,Wind blowing from the south-east,4.0
5455,29.06.2018 14:30,34.4,729.2,59.0,Wind blowing from the east-southeast,8.0
5456,29.06.2018 11:30,33.4,731.2,61.0,Wind blowing from the east-southeast,4.0
5457,29.06.2018 08:30,28.8,730.5,83.0,Wind blowing from the east,4.0
5458,29.06.2018 05:30,27.6,730.1,89.0,Wind blowing from the east,5.0
5459,29.06.2018 02:30,27.0,730.3,89.0,Wind blowing from the east,5.0
5460,28.06.2018 23:30,27.6,730.6,86.0,Wind blowing from the east,5.0
5461,28.06.2018 20:30,27.6,729.6,87.0,Wind blowing from the east,4.0
5462,28.06.2018 17:30,32.6,728.2,62.0,Wind blowing from the south-east,5.0
5463,28.06.2018 14:30,29.6,729.6,90.0,Wind blowing from the east-southeast,4.0
5464,28.06.2018 11:30,31.6,730.7,70.0,Wind blowing from the east,4.0
5465,28.06.2018 08:30,27.6,,95.0,Wind blowing from the east,4.0
5466,28.06.2018 05:30,25.8,730.4,98.0,Wind blowing from the east,2.0
5467,28.06.2018 02:30,25.6,728.3,95.0,Wind blowing from the south,4.0
5468,27.06.2018 23:30,26.0,730.6,99.0,Wind blowing from the west,4.0
5469,27.06.2018 20:30,26.8,730.0,94.0,Wind blowing from the west,5.0
5470,27.06.2018 17:30,35.2,727.7,56.0,Wind blowing from the east-northeast,3.0
5471,27.06.2018 11:30,32.6,729.7,57.0,Wind blowing from the east-southeast,4.0
5472,27.06.2018 08:30,27.6,729.7,90.0,Wind blowing from the east,4.0
5473,27.06.2018 05:30,28.2,728.8,86.0,Wind blowing from the east,4.0
5474,27.06.2018 02:30,30.6,728.3,69.0,"Calm, no wind",0.0
5475,26.06.2018 23:30,30.8,728.7,73.0,Wind blowing from the east-southeast,2.0
5476,26.06.2018 20:30,31.8,727.7,68.0,Wind blowing from the south-west,2.0
5477,26.06.2018 17:30,32.4,726.4,64.0,Wind blowing from the west-southwest,4.0
5478,26.06.2018 14:30,33.6,727.5,58.0,Wind blowing from the south-west,3.0
5479,26.06.2018 11:30,34.8,728.3,42.0,Wind blowing from the west-northwest,3.0
5480,26.06.2018 08:30,33.6,727.9,58.0,Wind blowing from the west-northwest,3.0
5481,26.06.2018 05:30,31.8,726.7,63.0,Wind blowing from the south-west,3.0
5482,26.06.2018 02:30,33.4,726.5,55.0,Wind blowing from the west-southwest,3.0
5483,25.06.2018 23:30,34.8,726.9,52.0,Wind blowing from the south-west,3.0
